timestamp,consumption,temperature,humidity,occupancy,is_anomaly,anomaly_score,consumption_anomaly
2025-03-28 11:00:00,132.75204351722414,33.34585228252688,41.59013685852244,47,1,0.030087849335954098,0
2025-03-28 12:00:00,137.8967733861732,26.625501153093857,41.43780271217843,36,1,0.018683252271858852,0
2025-03-28 13:00:00,138.11532464484236,27.408199037336,54.99941009429416,29,1,0.02235435202433511,0
2025-03-28 14:00:00,135.3071301796733,31.98310546718484,53.47664766434845,21,1,0.03100292210445299,0
2025-03-28 15:00:00,137.6711620918957,26.135734231612517,42.39567573095256,40,1,0.030285791896681125,0
2025-03-28 16:00:00,139.34076235976147,31.137353947668256,48.29188333418753,36,1,0.02580600289316637,0
2025-03-28 17:00:00,145.29799631187737,27.50366839094157,35.22460290639283,41,1,0.04597176347873222,1
2025-03-28 18:00:00,135.01502468789013,26.029240173192107,36.0278697326566,19,1,0.04872162695374649,0
2025-03-28 19:00:00,133.46298053378823,26.498471482630148,34.829340127793564,3,1,0.017974187222450366,0
2025-03-28 20:00:00,129.62777042116917,22.309263095529,37.090148233712384,8,0,-0.0053207278247894285,0
2025-03-28 21:00:00,118.0598125708066,25.4748639848476,46.54241223574762,5,0,-0.09273386111684762,0
2025-03-28 22:00:00,125.04381152480434,25.967464446414603,40.68823813468277,3,0,-0.14506064981775568,0
2025-03-28 23:00:00,122.91167489410616,23.046414353829,58.61052474861411,1,0,-0.1644299809439112,0
2025-03-29 00:00:00,128.31621056242642,19.50698261489172,52.30035303173719,5,0,-0.16164332585148827,0
2025-03-29 01:00:00,117.1266142516152,18.22919050666963,58.01082568350065,1,0,-0.1321780257846611,0
2025-03-29 02:00:00,121.6488414333084,19.58901553861934,57.44970291400037,4,0,-0.14832971199123512,0
2025-03-29 03:00:00,121.94937606931522,21.167547719172283,63.14241606416187,5,0,-0.15615358641282606,0
2025-03-29 04:00:00,118.15660981190234,24.975443445775365,54.320254040151646,3,0,-0.14149236141536875,0
2025-03-29 05:00:00,131.45429693671463,26.314414416632417,66.89392595388847,2,0,-0.10703713682548449,0
2025-03-29 06:00:00,131.07337366241865,28.807954833347463,60.70469442795719,6,0,-0.164102645148682,0
2025-03-29 07:00:00,132.648813179875,24.3414754299462,65.70558881773438,1,0,-0.16432429180954322,0
2025-03-29 08:00:00,125.30946918657732,31.282674498629184,51.46243377096347,5,0,-0.15672410691608174,0
2025-03-29 09:00:00,137.79604407486107,30.62760796300361,57.97398384490729,3,0,-0.11326036462274214,0
2025-03-29 10:00:00,124.44555790666368,29.00558567676641,55.726193583908326,5,0,-0.1317970669797084,0
2025-03-29 11:00:00,134.7974032509823,27.534925530273902,49.492008126128006,3,0,-0.13930106908796958,0
2025-03-29 12:00:00,142.9522781290499,32.49828128338224,51.56559414873632,3,0,-0.12956898628040547,0
2025-03-29 13:00:00,126.91043615632752,29.314260691263332,55.10984378898237,3,0,-0.10733713699813913,0
2025-03-29 14:00:00,128.62332457261124,29.619220464201824,41.5192382051844,8,0,-0.15658913000602798,0
2025-03-29 15:00:00,131.28032934561878,30.00601926668873,47.73820396915922,6,0,-0.15109254763243812,0
2025-03-29 16:00:00,127.33902818997004,26.833856226281167,35.702630681423074,2,0,-0.14394434700968217,0
2025-03-29 17:00:00,120.9403362893291,27.36917224486185,50.88796471032161,2,0,-0.13365271187302702,0
2025-03-29 18:00:00,127.6565233730149,28.80170161590624,43.92300159218354,5,0,-0.12892419539547134,0
2025-03-29 19:00:00,120.42866429550902,27.61580644707976,48.96632839840217,5,0,-0.12840129939850997,0
2025-03-29 20:00:00,126.36796215317592,26.54621441339048,44.700048557624456,3,0,-0.12765222006019955,0
2025-03-29 21:00:00,117.5258137466724,21.51647482137004,44.88199807678133,8,0,-0.11079969693510372,0
2025-03-29 22:00:00,127.89077674672802,22.11502974956693,48.96466470242959,3,0,-0.1108305582111459,0
2025-03-29 23:00:00,114.17215261383964,20.51247425210491,46.72957223220393,8,0,-0.07350761123476907,0
2025-03-30 00:00:00,114.38969241897162,20.850357684549405,41.91083047220839,3,0,-0.1055084038364138,0
2025-03-30 01:00:00,122.15600516236915,21.97657790149831,54.82518718335917,1,0,-0.12384011256474975,0
2025-03-30 02:00:00,113.98678313947056,22.89904511251108,51.22248332700123,1,0,-0.09499666643700483,0
2025-03-30 03:00:00,123.26023459086208,28.75830223449076,51.56275823496846,4,0,-0.10769556932296942,0
2025-03-30 04:00:00,130.53571377141213,24.41838783971193,61.84171988003743,3,0,-0.14047518233642575,0
2025-03-30 05:00:00,117.7027666913334,25.27196811795012,58.26371588839221,6,0,-0.08219156670234157,0
2025-03-30 06:00:00,128.2368777916463,24.757568471193363,65.13852203302845,4,0,-0.10368419978122828,0
2025-03-30 07:00:00,129.9930674159019,24.85783875105461,55.71455441909533,5,0,-0.12999869201123526,0
2025-03-30 08:00:00,133.76552081943757,26.21961928341284,56.30610915527526,9,0,-0.13233239067503272,0
2025-03-30 09:00:00,124.59731896579017,27.80143147422631,62.82254794337244,3,0,-0.12039797954031789,0
2025-03-30 10:00:00,124.85253015520372,32.27940445176639,56.399213304988045,1,0,-0.12975224412290504,0
2025-03-30 11:00:00,134.47282561006546,29.99277642246182,45.20155024649451,9,0,-0.09871972835887721,0
2025-03-30 12:00:00,133.48492336616593,30.386661333905465,51.28880441430056,8,0,-0.06483958019051134,0
2025-03-30 13:00:00,133.11558203371035,29.72190199733391,54.818002291918816,9,0,-0.07457141466307143,0
2025-03-30 14:00:00,133.18705426810996,30.38986024893426,42.60711277689266,6,0,-0.07664126519906878,0
2025-03-30 15:00:00,127.38194891228812,32.042939619548555,45.91922067039908,3,0,-0.07756146800685093,0
2025-03-30 16:00:00,131.01767494635604,24.67239236530832,37.09281138637609,2,0,-0.07733738552446418,0
2025-03-30 17:00:00,130.15901581115315,30.370208034083117,39.656825362262175,9,0,-0.09158039495822595,0
2025-03-30 18:00:00,123.74195140885293,22.04099090679546,45.44917768225217,2,0,-0.08035098316853378,0
2025-03-30 19:00:00,135.06905541986333,26.144019713131065,41.43690007588418,8,0,-0.06927249415892367,0
2025-03-30 20:00:00,126.36916460455892,29.38381470948883,47.7860952757338,4,0,-0.0978765287633947,0
2025-03-30 21:00:00,116.1664174318282,25.188150202713988,45.05544420927383,2,0,-0.0719861933054301,0
2025-03-30 22:00:00,123.42387276480947,23.334308321666484,56.093698386004206,4,0,-0.0828464373001988,0
2025-03-30 23:00:00,113.21501072438424,25.309153855806464,39.58724270287844,1,0,-0.049414806620044716,0
2025-03-31 00:00:00,123.93542301871226,18.59387420399771,48.91403324969517,3,0,-0.05836135846104484,0
2025-03-31 01:00:00,128.40350173943804,22.17319676713061,47.16552148456495,9,0,-0.09583216756737001,0
2025-03-31 02:00:00,121.07296931029184,23.74442464597299,49.91875412770875,1,0,-0.08951218481499662,0
2025-03-31 03:00:00,132.47054929352342,22.78203005519685,52.03514934283528,1,0,-0.07186090362710068,0
2025-03-31 04:00:00,132.0639046346825,24.13177964100804,59.49888314810048,7,0,-0.11207554461131913,0
2025-03-31 05:00:00,136.28552938014684,25.000055423640525,60.79076293700002,0,0,-0.10263220813740909,0
2025-03-31 06:00:00,143.6261005370007,27.245697759882603,62.137279624975584,6,0,-0.11289706839318292,0
2025-03-31 07:00:00,134.64012622581038,29.02691661445498,54.04395546216792,4,0,-0.12842222252148439,0
2025-03-31 08:00:00,133.5518272539013,28.90671458367371,57.03912994285294,14,0,-0.14235573671180446,0
2025-03-31 09:00:00,134.03001850209813,30.657718959972577,52.24959461308364,32,0,-0.14661778329279224,0
2025-03-31 10:00:00,135.2394651009542,25.720963690943584,59.67940778135858,34,0,-0.1473729201824499,0
2025-03-31 11:00:00,139.4433886804057,29.47794628625243,48.236852700120345,19,0,-0.13605066347181455,0
2025-03-31 12:00:00,141.7057598740832,27.953161379298702,48.9314392400206,31,0,-0.14293906381469934,0
2025-03-31 13:00:00,141.2123512241263,30.5178936391039,50.21334175559032,28,0,-0.14322673790840756,0
2025-03-31 14:00:00,143.4544327709615,30.233093120235328,41.92185662751218,10,0,-0.14178043436536808,0
2025-03-31 15:00:00,138.54260010961528,29.00755109519796,46.3983244130378,16,0,-0.15342160803703103,0
2025-03-31 16:00:00,144.58817846147537,29.680812058908533,49.320144639821365,13,0,-0.13818181515351186,1
2025-03-31 17:00:00,134.54378263963494,29.929158839440408,41.28930038073695,10,0,-0.15035752777960243,0
2025-03-31 18:00:00,147.74298145667905,26.950026767252854,44.50805457284204,24,0,-0.09667994315788347,1
2025-03-31 19:00:00,135.30356531899943,23.984224513887806,29.9736372924274,4,0,-0.1309015514152973,0
2025-03-31 20:00:00,125.7142122179186,21.83748485816104,39.194486327916366,9,0,-0.15020103006401975,0
2025-03-31 21:00:00,122.29920615699623,23.89905467431116,43.85343627277941,6,0,-0.15909790597265838,0
2025-03-31 22:00:00,127.58874297826635,23.07192385405229,39.73517460799846,1,0,-0.15007423658874292,0
2025-03-31 23:00:00,121.4932099177718,19.36621414316056,48.45005622599525,9,0,-0.14024356978972302,0
2025-04-01 00:00:00,123.57000247046048,21.451533646326062,55.29970278029575,7,0,-0.1505176630407164,0
2025-04-01 01:00:00,124.97671196726876,20.387348150551368,43.1903873109751,3,0,-0.1543912569327407,0
2025-04-01 02:00:00,124.81223633876604,19.275324720682903,49.054635670980765,2,0,-0.1481602668526622,0
2025-04-01 03:00:00,123.41970005695975,26.33970700834128,57.9951341656864,9,0,-0.14498124960990683,0
2025-04-01 04:00:00,122.42576387657068,27.287975838404325,60.96235268504462,7,0,-0.15213329240849172,0
2025-04-01 05:00:00,129.9426538198393,22.05641541676101,63.34966013743894,1,0,-0.1467793543629709,0
2025-04-01 06:00:00,138.42412959534832,25.94586724855809,60.55444739443884,2,0,-0.13791230035272017,0
2025-04-01 07:00:00,136.93753552647573,26.7303660400838,61.966820287969725,2,0,-0.15608061473775758,0
2025-04-01 08:00:00,131.0918141821288,31.93923135667939,63.1776575805478,39,0,-0.15720093747683833,0
2025-04-01 09:00:00,139.34349527948166,29.04020990502956,54.998777303013846,47,0,-0.1397077219939833,0
2025-04-01 10:00:00,141.24510342442557,26.667501866779844,51.95706956996789,12,0,-0.14886834278880873,0
2025-04-01 11:00:00,135.40961004647053,31.67865817821986,51.74565729635087,37,0,-0.15071566357400606,0
2025-04-01 12:00:00,140.76862552972764,27.53844890846784,50.99743971138707,35,0,-0.14157556841113972,0
2025-04-01 13:00:00,140.11994081970622,29.39376763229458,44.1204423329682,39,0,-0.1439362678761984,0
2025-04-01 14:00:00,133.60366503662826,28.11972050712893,43.03121341763394,22,0,-0.15126642883520408,0
2025-04-01 15:00:00,140.26652745196716,28.117885128552988,44.91744104067101,22,0,-0.14203407756163844,0
2025-04-01 16:00:00,140.12443070752997,30.534770216972262,42.12849986730419,11,0,-0.14293651485315212,0
2025-04-01 17:00:00,141.2823230217011,30.976193725576685,39.41405612303053,46,0,-0.15067533731477778,0
2025-04-01 18:00:00,139.41114588390548,24.52233031910672,31.29465344968676,47,0,-0.12893619910525883,0
2025-04-01 19:00:00,125.28688174038896,27.339767141102843,40.323201777066615,9,0,-0.0912433477723339,0
2025-04-01 20:00:00,125.3108748004244,23.53449274062001,36.48972612461041,7,0,-0.13957071177995978,0
2025-04-01 21:00:00,130.22884498334508,22.42349050360275,47.84434571416403,0,0,-0.13614702156300518,0
2025-04-01 22:00:00,127.74531065661148,23.56946289387064,43.456394233607455,7,0,-0.1376513845218083,0
2025-04-01 23:00:00,125.18576227593128,19.24945639077313,42.43064926786219,8,0,-0.1290116911915507,0
2025-04-02 00:00:00,139.2636574532736,20.94120520155009,49.69228363059975,5,0,-0.060653179364223264,0
2025-04-02 01:00:00,125.46497639786686,22.765488635219985,58.94168837648616,9,0,-0.08529986318074839,0
2025-04-02 02:00:00,130.8542091029534,21.72312592762717,58.154079245723096,4,0,-0.12628054600861843,0
2025-04-02 03:00:00,132.42367746476782,26.480990527678237,58.17065356489515,5,0,-0.12542289978724347,0
2025-04-02 04:00:00,133.25695625652898,22.454350775876986,52.0297787426101,5,0,-0.0945180525263809,0
2025-04-02 05:00:00,130.59888235697267,28.77842667131055,67.76725876172229,8,0,-0.0901085969133481,0
2025-04-02 06:00:00,137.9369817261973,23.18309295289521,56.89186412982048,3,0,-0.07350075882753376,0
2025-04-02 07:00:00,132.00294073313685,33.33296168375137,64.32817782725239,1,0,-0.08113002316456869,0
2025-04-02 08:00:00,136.13641504198873,27.84784956060072,57.03343964608732,26,0,-0.0907298418048531,0
2025-04-02 09:00:00,136.05077291108023,26.914181012337632,61.25860717428167,29,0,-0.09169016223778703,0
2025-04-02 10:00:00,139.72788722271298,29.193914445850684,61.53437047937637,25,0,-0.0769129980932372,0
2025-04-02 11:00:00,151.40219006084374,27.821492728489247,55.82887680056288,16,0,-0.01722933057009335,1
2025-04-02 12:00:00,130.66367403704126,30.77393059770909,53.7792747987997,25,0,-0.007498093676874817,0
2025-04-02 13:00:00,143.26019817934878,32.6497632766784,46.91961461819663,36,0,-0.05009458305235759,0
2025-04-02 14:00:00,131.2549371698331,27.67234581077733,42.83016928963595,32,0,-0.07302466849234984,0
2025-04-02 15:00:00,136.11793132127858,30.397593803460875,43.62042563706358,33,0,-0.10486160111650233,0
2025-04-02 16:00:00,142.76526106052563,25.59478330005287,39.640173433309535,18,0,-0.07891537344649396,0
2025-04-02 17:00:00,136.18846690130204,29.999442869369577,52.676760291171774,44,0,-0.08958300493693211,0
2025-04-02 18:00:00,128.7534117340844,27.903540545720663,35.03820856754743,29,0,-0.09657532285710302,0
2025-04-02 19:00:00,128.59871003387457,28.23998093274785,45.35116782006136,1,0,-0.1043531553360657,0
2025-04-02 20:00:00,133.39798874467337,24.75530619471779,43.92573013485069,3,0,-0.08615250237713251,0
2025-04-02 21:00:00,124.00183548871613,22.9565211279414,44.07829322875421,6,0,-0.09145679192928569,0
2025-04-02 22:00:00,126.2586738499603,24.220425323139875,52.39943049956919,1,0,-0.11441442079101066,0
2025-04-02 23:00:00,122.83838304392012,18.68916487908368,48.90369681198068,0,0,-0.11549658361954052,0
2025-04-03 00:00:00,116.74199826197092,16.51435133653285,46.82546540128792,2,0,-0.12807476975996113,0
2025-04-03 01:00:00,153.7691295236418,21.29533795412044,54.04684233729225,3,1,0.11248317805218488,1
2025-04-03 02:00:00,128.34597601364047,21.808997237307626,54.084108655473855,7,0,-0.03004461064765729,0
2025-04-03 03:00:00,109.32402832036904,24.93450098721399,59.58749115594872,5,0,-0.012507518375177495,0
2025-04-03 04:00:00,130.93227157384715,27.183102848627996,62.72562219599188,1,1,0.011076785789313037,0
2025-04-03 05:00:00,128.86629625633248,27.153642448389483,55.36381855107033,8,0,-0.14727039176279588,0
2025-04-03 06:00:00,138.40430229771206,29.094874435518967,65.97668059001408,1,0,-0.12809669835351412,0
2025-04-03 07:00:00,131.90446311366122,28.57563806957668,58.38475903854839,4,0,-0.13953981808200266,0
2025-04-03 08:00:00,136.74682586835428,29.64944553448658,60.87832365125528,28,0,-0.1435023433097657,0
2025-04-03 09:00:00,141.00252704512803,29.005480905448326,60.15621866346896,20,0,-0.13943322037963257,0
2025-04-03 10:00:00,143.647292496632,30.589349184921044,56.836943453153154,43,0,-0.1329006004981318,0
2025-04-03 11:00:00,133.82741519219732,30.24775427086513,52.042647862762365,16,0,-0.13485250534155657,0
2025-04-03 12:00:00,138.32749382079527,30.650353593058128,47.55701209003668,43,0,-0.14415712163968414,0
2025-04-03 13:00:00,137.45417067167142,29.581000547564425,46.06683701245809,29,0,-0.15485158604376026,0
2025-04-03 14:00:00,136.0518703629128,31.27711666383328,52.82585966264438,47,0,-0.15156869934297512,0
2025-04-03 15:00:00,147.30486185163124,27.81789022544297,38.59960000248924,33,0,-0.09464311053418106,1
2025-04-03 16:00:00,139.34541663049356,28.623555996036178,37.74352927234079,19,0,-0.13153624245908951,0
2025-04-03 17:00:00,129.5626470341495,30.557101203327505,36.524997621390746,41,0,-0.1306318686966319,0
2025-04-03 18:00:00,138.73144535900482,25.173624166023224,40.678769399588326,24,0,-0.12891380221742915,0
2025-04-03 19:00:00,142.78600956523758,21.76392336658195,32.71721448717028,7,0,-0.13089876080419421,0
2025-04-03 20:00:00,135.16232630275573,25.732914332595943,34.57194668148365,5,0,-0.12875035285069858,0
2025-04-03 21:00:00,120.05681881753172,23.312925342943903,41.62415802333823,3,0,-0.07683091664986003,0
2025-04-03 22:00:00,122.75521053771917,24.609914931768888,38.56112277350881,3,0,-0.13521562877188015,0
2025-04-03 23:00:00,128.94507959033416,21.04423176240653,41.38045300256078,5,0,-0.12935655730505213,0
2025-04-04 00:00:00,116.4616526719061,18.791321856873378,43.5986579531853,3,0,-0.08405820157493543,0
2025-04-04 01:00:00,124.82962098513217,21.15362713056409,48.35513190535856,7,0,-0.13721986239890105,0
2025-04-04 02:00:00,129.0495511691971,24.774327624251622,58.65623253335203,8,0,-0.15266625513624082,0
2025-04-04 03:00:00,123.01901628941138,24.97757357803565,61.84960759247089,0,0,-0.16739310596513057,0
2025-04-04 04:00:00,129.702373219691,20.13219548690393,68.25525850393741,3,0,-0.162252881825878,0
2025-04-04 05:00:00,115.96889187982904,26.45914927426075,69.07106755545807,3,0,-0.11004855563583316,0
2025-04-04 06:00:00,129.0201974170595,27.542592076668285,63.93156354940224,1,0,-0.1211080598069777,0
2025-04-04 07:00:00,134.60422604885892,27.897033472511318,64.79764663689583,5,0,-0.16411618464217242,0
2025-04-04 08:00:00,131.08159216586452,27.43847425470721,59.31576449127398,19,0,-0.17206359679200178,0
2025-04-04 09:00:00,146.63964716988392,31.627859074125755,59.67039207192682,48,0,-0.0852541958426028,1
2025-04-04 10:00:00,132.16780963597822,32.14732615916041,64.71801524091585,37,0,-0.13094404459877418,0
2025-04-04 11:00:00,137.62867479399128,25.50812769208638,54.44425479130936,45,0,-0.1648287239675323,0
2025-04-04 12:00:00,140.65370288643047,28.404081044517117,55.7661928927262,22,0,-0.1555714086813127,0
2025-04-04 13:00:00,147.0352636728068,29.624987311166663,42.74005150608224,41,0,-0.1300948816310613,1
2025-04-04 14:00:00,132.13920576988417,31.556274670324022,41.66880637870887,45,0,-0.12131526885319077,0
2025-04-04 15:00:00,144.29340941100054,29.3085010778964,44.48928017710937,46,0,-0.11456172677868937,0
2025-04-04 16:00:00,137.37167338078672,27.293066437514543,42.089404312472574,35,0,-0.1572352875286983,0
2025-04-04 17:00:00,130.95952355058498,29.352600557527104,37.24107080008484,31,0,-0.16367333325458694,0
2025-04-04 18:00:00,136.45265299504732,26.64839564076349,52.036887919656095,13,0,-0.16390700123078072,0
2025-04-04 19:00:00,133.17052705804176,25.85281257177729,41.203712256683644,6,0,-0.17154281364336565,0
2025-04-04 20:00:00,126.99891561420604,24.94568313319185,39.12612070123231,0,0,-0.16927721836900178,0
2025-04-04 21:00:00,128.0026790722519,24.975451205327868,43.68702632493768,8,0,-0.1754333688104247,0
2025-04-04 22:00:00,123.24981291774162,21.971091247677634,45.12713351305817,5,0,-0.16696988201074459,0
2025-04-04 23:00:00,123.17811057065728,22.67915490749496,48.35082228843023,1,0,-0.17010921549650515,0
2025-04-05 00:00:00,119.31065337260524,19.85386206318585,42.03141492324484,4,0,-0.16040209928214283,0
2025-04-05 01:00:00,126.01850315624758,19.17122874936476,59.047923933859536,3,0,-0.16396902754739018,0
2025-04-05 02:00:00,113.95202722750608,22.51463783963431,61.74414710219576,6,0,-0.11540065394249449,0
2025-04-05 03:00:00,132.78810179112276,21.79640751736047,64.4226716720479,7,0,-0.047703833789371486,0
2025-04-05 04:00:00,114.23956100238748,25.081973579551885,60.287412830525874,0,0,-0.0596245903116297,0
2025-04-05 05:00:00,124.9812573889616,27.74656214855014,62.97166356371326,4,0,-0.13602964827684466,0
2025-04-05 06:00:00,130.25529453140766,24.92380979986125,55.66886525996375,2,0,-0.1664771042159074,0
2025-04-05 07:00:00,130.09861278333491,28.66208021452123,63.82375490587763,0,0,-0.17179985665857617,0
2025-04-05 08:00:00,126.74290886144806,27.00217912113797,59.91919257231408,2,0,-0.17127403020335702,0
2025-04-05 09:00:00,129.7414612683942,29.642196444945963,54.76903473366927,5,0,-0.16200520056834228,0
2025-04-05 10:00:00,128.9898085473309,31.37966674693165,59.3237234582042,6,0,-0.1680277406415383,0
2025-04-05 11:00:00,128.9162939972599,25.65542246551802,57.10543563148072,7,0,-0.1665890086958507,0
2025-04-05 12:00:00,136.2480104851051,27.77104834625731,50.30304417837466,3,0,-0.14187749804273486,0
2025-04-05 13:00:00,133.6481952118062,29.17648972351826,49.60372244961681,2,0,-0.14084724490710537,0
2025-04-05 14:00:00,127.99026524432182,30.289339241253916,39.8414149403322,4,0,-0.14525108977152373,0
2025-04-05 15:00:00,135.28007189734683,28.90602866639622,49.14484937420632,8,0,-0.10796062996130035,0
2025-04-05 16:00:00,131.39290406493407,28.56849247388255,36.84568002198111,5,0,-0.11685750739923623,0
2025-04-05 17:00:00,132.75796403885457,32.01950245361486,36.81361349671344,8,0,-0.12590437763460288,0
2025-04-05 18:00:00,130.46185270860283,24.64615325416702,40.31157822715269,5,0,-0.12303279775705872,0
2025-04-05 19:00:00,121.5952078095292,28.35858432281275,45.91332315820161,1,0,-0.10036273306575605,0
2025-04-05 20:00:00,121.19909479901516,24.30004374569117,46.90948912823392,4,0,-0.11885397874113629,0
2025-04-05 21:00:00,125.85940294345774,24.92578390864837,42.90480907860887,8,0,-0.11138243262536007,0
2025-04-05 22:00:00,123.19295604880766,26.84608356251641,48.86506681126905,7,0,-0.11415870716785975,0
2025-04-05 23:00:00,117.98391110570007,22.68261796957137,38.9665173023303,6,0,-0.1032636792355906,0
2025-04-06 00:00:00,116.58663691654392,20.74499141958,46.40340004935224,0,0,-0.10374897394121424,0
2025-04-06 01:00:00,124.47674355446294,24.503506592499267,49.0934382537072,3,0,-0.104572557042662,0
2025-04-06 02:00:00,117.18324777746118,24.83778774021159,61.26106454879909,6,0,-0.09108022414326045,0
2025-04-06 03:00:00,124.85842182369164,22.228046171328028,60.34433862640552,6,0,-0.09406400574446777,0
2025-04-06 04:00:00,122.98903673783052,25.58904948490771,59.58351791736739,5,0,-0.09942354542306708,0
2025-04-06 05:00:00,124.65177684800342,22.65262282180569,61.067933582037554,7,0,-0.10101301302429555,0
2025-04-06 06:00:00,132.80759275892072,25.99076103511697,67.84169638015062,5,0,-0.09464232458774141,0
2025-04-06 07:00:00,132.8207351895999,28.561639338112077,58.80835993035792,9,0,-0.1187631428738955,0
2025-04-06 08:00:00,133.92395464055423,27.45604333228187,52.08991749517419,2,0,-0.11645382718306446,0
2025-04-06 09:00:00,137.3094665559522,29.78552881705672,62.507043733842,3,0,-0.10611116835801793,0
2025-04-06 10:00:00,131.55983242878887,29.632489031584605,55.9091951860253,2,0,-0.11943311014819485,0
2025-04-06 11:00:00,135.2728826384558,30.98728207852819,57.35654884185412,0,0,-0.11710643690746253,0
2025-04-06 12:00:00,130.44866621703272,29.15160195594378,49.77617596306746,9,0,-0.12071851027676411,0
2025-04-06 13:00:00,121.10820996890882,28.034150784864675,43.21836193045533,4,0,-0.10250493837234353,0
2025-04-06 14:00:00,130.80409794878665,32.61551191523721,47.01410860541488,0,0,-0.10469455102263858,0
2025-04-06 15:00:00,131.26705234514418,28.24740183973298,42.97980754184169,0,0,-0.12487887418157101,0
2025-04-06 16:00:00,132.8321915877356,29.980275224078625,42.26445737652767,1,0,-0.12275690834992814,0
2025-04-06 17:00:00,124.6025500284924,30.804027455857423,48.4235942076964,3,0,-0.10316093021088174,0
2025-04-06 18:00:00,137.77564487741208,27.39640780986054,34.5064876130765,5,0,-0.0581157511951747,0
2025-04-06 19:00:00,120.71009595664104,24.375001151200912,41.770335039489225,7,0,-0.03855025721236022,0
2025-04-06 20:00:00,117.92905693606134,24.642780050905312,37.24476251136223,2,0,-0.11569401785232586,0
2025-04-06 21:00:00,127.91348928534175,25.861916156864407,29.976202322534235,0,0,-0.09895910382203926,0
2025-04-06 22:00:00,124.09941819145502,23.000685542500936,44.75517405488888,2,0,-0.12341188779341455,0
2025-04-06 23:00:00,121.2090181607816,18.894978337791965,47.56692423397382,2,0,-0.1263399946752452,0
2025-04-07 00:00:00,123.1417275463214,21.193287667067423,53.11761051475379,4,0,-0.11565596933156919,0
2025-04-07 01:00:00,122.54928998016646,22.84432486030251,51.50048670810549,3,0,-0.12175514600406173,0
2025-04-07 02:00:00,120.69010904462124,21.87756667878934,47.55499822438014,3,0,-0.11282506808290999,0
2025-04-07 03:00:00,128.03269143827043,25.04732307486039,52.95890992559116,8,0,-0.10193006556417689,0
2025-04-07 04:00:00,126.61419144243943,25.490037190920933,65.2450482212779,6,0,-0.12409558232068041,0
2025-04-07 05:00:00,137.05082724726316,25.692755212803128,55.476118616437525,3,0,-0.08283580029640858,0
2025-04-07 06:00:00,133.40684871622025,24.48399632467815,67.91612764846253,2,0,-0.11271861619431472,0
2025-04-07 07:00:00,131.73958082186215,30.089441193123868,64.90917972574759,5,0,-0.12407717426847181,0
2025-04-07 08:00:00,135.7135788674238,30.178676037684053,57.07135101616405,26,0,-0.10896481601355779,0
2025-04-07 09:00:00,140.54224792160386,30.40656791386349,53.42567199635198,46,0,-0.10959305333114272,0
